A40926|BGC0000289.1|CAD91211.1|dbv16_A1|Dpg|A7
LGSP01000035|LGSP01000035|KNE81124.1|_A3|Tyr|A4,1.025,1,0.964,1.064,1.064,1.064,1.077,1.064,1.064,1.16,1.16,1.064,1.132,1.09,1.09,1.064,1.038,1.104,1.051,1,1.012,1.012,1.077,1.146,1.064,1.16,1.025,1.025,0.988,1.09,1,1.025,1.025,1.012,1.012,0.988,1.038,1.064,0.976,0.964,0.976,1,1.012,1.012,1.012,1.132,1.077,1.09,1.064,1.064,1.132,1.118,1.132,1.132,1.104,1.09,0.988,0.929,0.895,0.895,0.917,0.976,1.012,0.988,0.976,0.976,0.906,1,0.964,0.976,1,0.884,1.025,1,1,0.906,0.952,0.94,1.012,1.174,1.118,1.077,1.077,1.118,1.104,1.132,1.118,1.104,1.104,1.051,1.012,1.09,1.174,1.174,1.051,1.038,1.051,1.051,1.104,1.064,1.064,1.132,1.025,1.025,0.952,0.952,1.012,1.012,1.051,1.051,0.988,0.988,1.064,1.064,0.929,0.929,0.988,0.988,0.94,0.94,0.94,0.884,0.884,0.976,0.976,0.976,0.964,0.964,0.964,0.873,0.873,0.873,0.895,0.895,0.653,0.645,0.645,0.645,0.688,0.679,0.662,0.662,0.645,0.645,0.679,0.679,0.705,0.714,0.55,0.558,0.543,0.493,0.473,0.473,0.528,0.536,0
JJNO01000005|JJNO01000005|KEF14819.1|_A3|Tyr|A6,0.976,1.025,0.952,1.025,1.038,1.038,1.051,0.976,0.988,1.09,1.09,1,1.104,1,1,1.038,1.012,1.077,1.012,1,0.94,0.94,1.077,1.09,1.038,1.038,1.025,1.025,0.94,1.038,0.988,1.038,1.025,0.929,0.929,0.906,0.964,0.976,0.976,0.952,0.917,0.917,0.94,0.94,1,1.064,0.952,1,0.988,0.988,0.964,0.929,0.952,0.917,0.929,0.94,0.841,0.884,0.851,0.851,0.831,0.895,0.917,0.895,0.841,0.841,0.8,0.906,0.862,0.929,0.929,0.82,0.895,0.906,0.906,0.82,0.831,0.841,0.862,1.012,0.988,0.917,0.917,0.952,0.873,0.917,0.884,0.94,0.917,0.952,0.952,0.929,1.012,1.012,0.952,0.952,0.976,0.976,0.964,0.917,0.917,0.976,0.884,0.884,0.873,0.873,0.895,0.895,0.988,0.988,0.873,0.873,0.895,0.895,0.82,0.82,0.81,0.81,0.78,0.841,0.841,0.751,0.751,0.81,0.81,0.81,0.851,0.851,0.851,0.761,0.761,0.761,0.82,0.82,0.688,0.696,0.67,0.67,0.662,0.679,0.662,0.653,0.662,0.612,0.662,0.662,0.662,0.662,0.514,0.5,0.5,0.446,0.446,0.446,0.486,0.486,0.328,0.328
JMGX01000001|JMGX01000001|KEF09238.1|_A3|Tyr|A6,0.976,1.025,0.952,1.025,1.038,1.038,1.051,0.976,0.988,1.09,1.09,1,1.104,1,1,1.038,1.012,1.077,1.012,1,0.94,0.94,1.077,1.09,1.038,1.038,1.025,1.025,0.94,1.038,0.988,1.038,1.025,0.929,0.929,0.906,0.964,0.976,0.976,0.952,0.917,0.917,0.94,0.94,1,1.064,0.952,1,0.988,0.988,0.964,0.929,0.952,0.917,0.929,0.94,0.841,0.884,0.851,0.851,0.831,0.895,0.917,0.895,0.841,0.841,0.8,0.906,0.862,0.929,0.929,0.82,0.895,0.906,0.906,0.82,0.831,0.841,0.862,1.012,0.988,0.917,0.917,0.952,0.873,0.917,0.884,0.94,0.917,0.952,0.952,0.929,1.012,1.012,0.952,0.952,0.976,0.976,0.964,0.917,0.917,0.976,0.884,0.884,0.873,0.873,0.895,0.895,0.988,0.988,0.873,0.873,0.895,0.895,0.82,0.82,0.81,0.81,0.78,0.841,0.841,0.751,0.751,0.81,0.81,0.81,0.851,0.851,0.851,0.761,0.761,0.761,0.82,0.82,0.688,0.696,0.67,0.67,0.662,0.679,0.662,0.653,0.662,0.612,0.662,0.662,0.662,0.662,0.514,0.5,0.5,0.446,0.446,0.446,0.486,0.486,0.328,0.328,0
ANSJ01000022|ANSJ01000022|ELQ83418.1|_A3|Tyr|A4,0.976,1.025,0.952,1.025,1.038,1.038,1.051,0.976,0.988,1.09,1.09,1,1.104,1,1,1.038,1.012,1.077,1.012,1,0.94,0.94,1.077,1.09,1.038,1.038,1.025,1.025,0.94,1.038,0.988,1.038,1.025,0.929,0.929,0.906,0.964,0.976,0.976,0.952,0.917,0.917,0.94,0.94,1,1.064,0.952,1,0.988,0.988,0.964,0.929,0.952,0.917,0.929,0.94,0.841,0.884,0.851,0.851,0.831,0.895,0.917,0.895,0.841,0.841,0.8,0.906,0.862,0.929,0.929,0.82,0.895,0.906,0.906,0.82,0.831,0.841,0.862,1.012,0.988,0.917,0.917,0.952,0.873,0.917,0.884,0.94,0.917,0.952,0.952,0.929,1.012,1.012,0.952,0.952,0.976,0.976,0.964,0.917,0.917,0.976,0.884,0.884,0.873,0.873,0.895,0.895,0.988,0.988,0.873,0.873,0.895,0.895,0.82,0.82,0.81,0.81,0.78,0.841,0.841,0.751,0.751,0.81,0.81,0.81,0.851,0.851,0.851,0.761,0.761,0.761,0.82,0.82,0.688,0.696,0.67,0.67,0.662,0.679,0.662,0.653,0.662,0.612,0.662,0.662,0.662,0.662,0.514,0.5,0.5,0.446,0.446,0.446,0.486,0.486,0.328,0.328,0,0
AF386507|AF386507|AAK81826.1|_A3|Tyr|A6,1.09,1.077,1.051,1.077,1.09,1.077,1.132,1.09,1.051,1.16,1.16,1.132,1.146,1.077,1.077,1.132,1.09,1.104,1.051,1.118,1.051,1.051,1.146,1.204,1.118,1.118,1.025,1.025,1.038,1.064,1.064,1.104,1.09,0.964,0.964,0.976,1.025,1.051,1.025,1.038,1.012,1.038,1.025,1.025,1.064,0.988,0.964,0.988,1,1,0.952,1,0.976,0.917,0.964,0.964,0.94,0.964,0.862,0.862,0.884,0.988,1.012,0.988,0.94,0.94,0.906,0.988,0.917,0.976,0.976,0.873,1.012,0.964,0.964,0.884,0.884,0.906,0.988,0.988,1,0.906,0.906,0.952,0.895,0.952,0.94,0.929,0.964,0.862,0.873,0.952,0.964,0.964,0.906,0.884,0.976,0.976,0.988,0.895,0.895,0.929,0.929,0.929,0.917,0.917,0.94,0.94,1.025,1.025,0.906,0.906,1,0.988,0.862,0.862,0.917,0.917,0.917,0.917,0.917,0.851,0.851,0.917,0.917,0.917,0.862,0.862,0.862,0.79,0.79,0.79,0.841,0.841,0.612,0.604,0.558,0.558,0.573,0.596,0.604,0.604,0.604,0.612,0.604,0.604,0.67,0.662,0.459,0.446,0.44,0.459,0.421,0.421,0.409,0.434,0.415,0.415,0.391,0.391,0.391
Complestatin|BGC0000326.1|AAK81826.1|_A3|Tyr|A6,1.09,1.077,1.051,1.077,1.09,1.077,1.132,1.09,1.051,1.16,1.16,1.132,1.146,1.077,1.077,1.132,1.09,1.104,1.051,1.118,1.051,1.051,1.146,1.204,1.118,1.118,1.025,1.025,1.038,1.064,1.064,1.104,1.09,0.964,0.964,0.976,1.025,1.051,1.025,1.038,1.012,1.038,1.025,1.025,1.064,0.988,0.964,0.988,1,1,0.952,1,0.976,0.917,0.964,0.964,0.94,0.964,0.862,0.862,0.884,0.988,1.012,0.988,0.94,0.94,0.906,0.988,0.917,0.976,0.976,0.873,1.012,0.964,0.964,0.884,0.884,0.906,0.988,0.988,1,0.906,0.906,0.952,0.895,0.952,0.94,0.929,0.964,0.862,0.873,0.952,0.964,0.964,0.906,0.884,0.976,0.976,0.988,0.895,0.895,0.929,0.929,0.929,0.917,0.917,0.94,0.94,1.025,1.025,0.906,0.906,1,0.988,0.862,0.862,0.917,0.917,0.917,0.917,0.917,0.851,0.851,0.917,0.917,0.917,0.862,0.862,0.862,0.79,0.79,0.79,0.841,0.841,0.612,0.604,0.558,0.558,0.573,0.596,0.604,0.604,0.604,0.612,0.604,0.604,0.67,0.662,0.459,0.446,0.44,0.459,0.421,0.421,0.409,0.434,0.415,0.415,0.391,0.391,0.391,0
LIWC01000005|Amycolatopsis|OKJ93018.1|_A3|Bht|A4,1.09,1.051,1.09,1.064,1.118,1.118,1.146,1.146,1.118,1.064,1.064,1.174,1.146,1.09,1.09,1.064,1.104,1.16,1.104,0.988,0.988,0.988,1.132,1.234,1.189,1.204,1.132,1.132,1.132,1.189,1.219,1.234,1.266,1.174,1.174,1.146,1.189,1.146,1.132,1.174,1.16,1.16,1.132,1.132,1.16,1.132,1.104,1.064,1.051,1.064,1,1.025,1.038,1.012,0.952,0.952,1.025,1.09,1.012,1,0.976,1.064,1.051,1.038,1.012,1.012,0.952,1.064,0.988,1,1,0.929,1.09,0.988,0.988,0.964,0.952,1,1.025,1.012,0.988,1.025,1.025,1,1.051,0.988,0.988,1.038,0.964,0.906,0.906,1.09,1.051,1.051,1.038,0.988,0.988,0.988,1.025,0.976,0.976,1.09,1.038,1.038,0.988,0.988,1.064,1.064,1.132,1.132,1.064,1.064,1.051,1.051,0.964,0.964,1,1,1.012,1.025,1.025,0.884,0.884,1.012,1.012,1.012,1.012,1.012,1.012,0.929,0.929,0.929,0.906,0.906,0.696,0.688,0.679,0.679,0.653,0.645,0.67,0.662,0.612,0.596,0.62,0.62,0.628,0.67,0.596,0.604,0.588,0.662,0.573,0.573,0.604,0.604,0.636,0.636,0.588,0.588,0.588,0.588,0.588
Ristomycin|BGC0000419.1|AIG79241.1|_A3|Bht|A6,1.09,1.051,1.09,1.064,1.118,1.118,1.146,1.146,1.118,1.064,1.064,1.174,1.146,1.09,1.09,1.064,1.104,1.16,1.104,0.988,0.988,0.988,1.132,1.234,1.189,1.204,1.132,1.132,1.132,1.189,1.219,1.234,1.266,1.174,1.174,1.146,1.189,1.146,1.132,1.174,1.16,1.16,1.132,1.132,1.16,1.132,1.104,1.064,1.051,1.064,1,1.025,1.038,1.012,0.952,0.952,1.038,1.09,1.012,1,0.976,1.064,1.051,1.038,1.012,1.012,0.952,1.064,0.988,1,1,0.929,1.09,0.988,0.988,0.976,0.952,1,1.025,1.012,0.988,1.025,1.025,1,1.051,0.988,0.988,1.038,0.964,0.906,0.906,1.09,1.051,1.051,1.038,0.988,0.988,0.988,1.025,0.976,0.976,1.09,1.038,1.038,0.988,0.988,1.064,1.064,1.132,1.132,1.064,1.064,1.051,1.051,0.964,0.964,1,1,1.012,1.025,1.025,0.884,0.884,1.012,1.012,1.012,1.012,1.012,1.012,0.929,0.929,0.929,0.906,0.906,0.688,0.679,0.679,0.679,0.653,0.645,0.662,0.653,0.604,0.588,0.612,0.612,0.62,0.662,0.588,0.596,0.58,0.662,0.565,0.565,0.604,0.604,0.636,0.636,0.588,0.588,0.588,0.588,0.588,0.003
Ristocetin|BGC0000418.1|AIE77059.1|_A3|Bht|A6,1.09,1.064,1.104,1.077,1.132,1.132,1.132,1.146,1.118,1.104,1.104,1.174,1.174,1.09,1.09,1.064,1.104,1.16,1.118,0.988,0.988,0.988,1.132,1.25,1.174,1.219,1.146,1.146,1.132,1.219,1.25,1.266,1.298,1.174,1.174,1.146,1.189,1.16,1.146,1.189,1.16,1.189,1.132,1.132,1.16,1.104,1.09,1.104,1.077,1.09,1,1.038,1.051,1.025,0.952,0.952,1.051,1.09,1.051,1.038,1,1.064,1.064,1.038,1.012,1.012,0.964,1.064,1,1,1,0.952,1.09,0.988,0.988,0.988,0.976,1.025,1.025,1,1,1.064,1.064,1,1.051,1,0.988,1.064,1,0.94,0.94,1.104,1.064,1.064,1.064,1,0.988,0.988,1.025,0.976,0.976,1.09,1.012,1.012,0.988,0.988,1.051,1.051,1.118,1.118,1.051,1.051,1.038,1.038,0.964,0.964,0.988,0.988,1,1.012,1.012,0.895,0.895,1.012,1.012,1.012,1,1,1,0.952,0.952,0.952,0.906,0.906,0.705,0.696,0.679,0.679,0.662,0.636,0.679,0.67,0.62,0.604,0.62,0.62,0.653,0.67,0.62,0.628,0.612,0.679,0.604,0.604,0.628,0.628,0.645,0.645,0.596,0.596,0.596,0.596,0.596,0.038,0.042
MQUQ01000006|Amycolatopsis|OLZ52457.1|_A3|Bht|A5,1.118,1.09,1.132,1.118,1.16,1.16,1.189,1.146,1.146,1.16,1.16,1.219,1.189,1.16,1.16,1.132,1.174,1.234,1.189,1.025,1.051,1.051,1.146,1.234,1.16,1.219,1.174,1.174,1.104,1.204,1.266,1.266,1.298,1.234,1.234,1.16,1.219,1.174,1.189,1.189,1.118,1.174,1.104,1.104,1.132,1.174,1.132,1.077,1.077,1.09,1.064,1.038,1.104,1.012,0.988,0.988,1.025,1.09,1.012,1,0.976,1.064,1.077,1.051,1,1,0.952,1.077,1,1,0.976,0.952,1.132,1.038,1.038,1,0.94,1.038,1.025,1.025,1.051,1.064,1.064,1.012,1.077,1.038,1.025,1.077,1.025,0.94,0.929,1.051,1.064,1.064,1.104,1.012,1.038,1.038,1.09,0.964,0.964,1.104,1.104,1.104,1.025,1.025,1.064,1.064,1.189,1.189,1.146,1.146,1.118,1.118,1,1,1.038,1.038,1.038,1.025,1.025,0.964,0.964,1.025,1.025,1.025,1.077,1.077,1.077,1,1,1,0.976,0.976,0.645,0.636,0.645,0.645,0.653,0.636,0.67,0.645,0.588,0.58,0.596,0.596,0.62,0.645,0.596,0.612,0.596,0.628,0.596,0.596,0.58,0.628,0.62,0.62,0.565,0.565,0.565,0.62,0.62,0.165,0.161,0.174
MQUP01000022|Amycolatopsis|OLZ50885.1|_A3|Bht|A5,1.118,1.118,1.146,1.146,1.204,1.204,1.174,1.16,1.132,1.189,1.189,1.234,1.189,1.146,1.146,1.09,1.16,1.204,1.16,1,1.038,1.038,1.132,1.314,1.146,1.282,1.204,1.204,1.16,1.204,1.314,1.266,1.314,1.219,1.219,1.204,1.266,1.174,1.234,1.25,1.174,1.234,1.132,1.132,1.16,1.204,1.174,1.104,1.104,1.104,1.09,1.09,1.16,1.118,1,1,1.064,1.16,1.09,1.077,0.988,1.104,1.118,1.09,1.025,1.025,0.976,1.09,1.051,1.038,1.038,1,1.146,1.038,1.038,1.025,0.976,1.051,1.064,1.077,1.077,1.064,1.064,1.038,1.077,1.025,1.038,1.077,1.025,0.952,0.952,1.104,1.064,1.064,1.104,1,1,1,1.038,0.964,0.964,1.118,1.118,1.118,1.064,1.064,1.09,1.09,1.219,1.219,1.16,1.16,1.118,1.104,1.038,1.038,1.064,1.064,1.09,1.064,1.064,0.976,0.976,1.012,1.012,1.012,1.064,1.064,1.064,1.012,1.012,1.012,0.988,0.988,0.653,0.645,0.645,0.645,0.645,0.628,0.696,0.679,0.596,0.596,0.62,0.62,0.662,0.679,0.58,0.604,0.588,0.67,0.604,0.604,0.604,0.67,0.604,0.604,0.573,0.573,0.573,0.62,0.62,0.17,0.165,0.17,0.087
MUXN01000025|Amycolatopsis|OOC02447.1|_A3|Bht|A5,1.104,1.09,1.077,1.132,1.174,1.174,1.25,1.146,1.146,1.219,1.219,1.204,1.219,1.174,1.174,1.132,1.16,1.219,1.189,1.038,1.038,1.038,1.16,1.189,1.16,1.219,1.118,1.118,1.09,1.118,1.118,1.146,1.174,1.146,1.146,1.051,1.09,1.104,1.064,1.132,1.064,1.118,1.064,1.064,1.104,1.104,1.09,1.077,1.09,1.104,1.025,0.988,1.038,1.077,0.976,0.976,1.038,1.038,0.988,0.976,0.964,1.051,1.064,1.051,0.988,0.988,0.952,1.051,0.976,1.012,0.988,1.025,1.077,0.988,0.988,1,0.976,0.988,1.012,1.064,1.038,1.025,1.025,1.038,1.038,1.025,1.038,1.025,0.988,0.906,0.917,1.038,1.038,1.038,1.09,0.94,0.952,0.952,0.964,0.895,0.895,1.051,1.09,1.09,0.976,0.976,1.012,1.012,1.09,1.09,1.012,1.012,1.012,1.012,0.952,0.952,0.976,0.976,1.012,1,1,0.873,0.873,0.952,0.952,0.952,1,1,1,0.964,0.964,0.964,0.94,0.94,0.688,0.67,0.714,0.714,0.714,0.705,0.705,0.714,0.612,0.645,0.67,0.67,0.714,0.751,0.636,0.653,0.636,0.67,0.679,0.679,0.67,0.67,0.636,0.636,0.645,0.645,0.645,0.645,0.645,0.223,0.218,0.218,0.196,0.241
ANMG01000033|ANMG01000033|EMD26452.1|_A3|Bht|A6,1.104,1.09,1.077,1.132,1.174,1.174,1.25,1.146,1.146,1.219,1.219,1.204,1.219,1.174,1.174,1.132,1.16,1.219,1.189,1.038,1.038,1.038,1.16,1.189,1.16,1.219,1.118,1.118,1.09,1.118,1.118,1.146,1.174,1.146,1.146,1.051,1.09,1.104,1.064,1.132,1.064,1.118,1.064,1.064,1.104,1.104,1.09,1.077,1.09,1.104,1.025,0.988,1.038,1.077,0.976,0.976,1.038,1.038,0.988,0.976,0.964,1.051,1.064,1.051,0.988,0.988,0.952,1.051,0.976,1.012,0.988,1.025,1.077,0.988,0.988,1,0.976,0.988,1.012,1.064,1.038,1.025,1.025,1.038,1.038,1.025,1.038,1.025,0.988,0.906,0.917,1.038,1.038,1.038,1.09,0.94,0.952,0.952,0.964,0.895,0.895,1.051,1.09,1.09,0.976,0.976,1.012,1.012,1.09,1.09,1.012,1.012,1.012,1.012,0.952,0.952,0.976,0.976,1.012,1,1,0.873,0.873,0.952,0.952,0.952,1,1,1,0.964,0.964,0.964,0.94,0.94,0.688,0.67,0.714,0.714,0.714,0.705,0.705,0.714,0.612,0.645,0.67,0.67,0.714,0.751,0.636,0.653,0.636,0.67,0.679,0.679,0.67,0.67,0.636,0.636,0.645,0.645,0.645,0.645,0.645,0.223,0.218,0.218,0.196,0.241,0
HM486075|Uncultured|ADU56090.1|_A3|Bht|A6,1.077,1.064,1.064,1.132,1.16,1.16,1.16,1.118,1.09,1.132,1.132,1.16,1.219,1.104,1.104,1.104,1.146,1.219,1.174,1,1.012,1.012,1.118,1.298,1.204,1.282,1.204,1.204,1.16,1.234,1.204,1.234,1.266,1.25,1.25,1.204,1.234,1.174,1.16,1.189,1.174,1.219,1.104,1.104,1.146,1.064,1.064,1,1.025,1.025,0.964,0.964,1.025,1.025,0.952,0.952,0.964,1.025,1.025,1.012,0.929,1.038,1.038,1.012,0.988,0.988,0.917,1.038,1.012,1.012,0.988,0.952,1.09,0.976,0.976,0.964,0.94,0.988,1.038,1.038,0.952,0.988,0.988,0.964,1.012,0.952,0.964,0.988,0.952,0.873,0.851,1.038,0.988,0.988,1.012,0.952,0.952,0.952,0.952,0.906,0.906,1.025,1.012,1.012,1.025,1.025,0.976,0.976,1.104,1.104,1,1,1,0.988,0.964,0.964,1.012,1.012,0.976,1.012,1.012,0.895,0.895,0.952,0.952,0.952,0.964,0.964,0.964,0.906,0.906,0.906,0.917,0.917,0.662,0.653,0.67,0.67,0.636,0.653,0.628,0.645,0.588,0.604,0.612,0.612,0.653,0.67,0.565,0.588,0.573,0.62,0.58,0.58,0.612,0.604,0.612,0.612,0.588,0.588,0.588,0.58,0.58,0.165,0.161,0.182,0.149,0.157,0.145,0.145
EU874253|Uncultured|ACJ60990.1|teg7_A3|Bht|A6,1.051,1.051,1.051,1.09,1.132,1.132,1.146,1.09,1.064,1.118,1.118,1.16,1.146,1.064,1.064,1.077,1.118,1.174,1.132,0.976,0.952,0.952,1.051,1.189,1.146,1.16,1.104,1.104,1.051,1.189,1.174,1.189,1.219,1.16,1.16,1.16,1.204,1.118,1.077,1.146,1.09,1.16,1.09,1.09,1.09,1.051,1.038,0.976,0.964,0.976,0.964,0.929,0.964,0.952,0.906,0.906,0.964,1.025,0.988,0.976,0.94,1.038,1.038,1.012,0.988,0.988,0.917,1.012,0.976,1,1,0.94,1.051,0.964,0.964,0.929,0.906,0.976,1,0.976,0.94,0.988,0.988,0.952,1.012,0.952,0.964,0.988,0.952,0.884,0.873,1.025,1,1,1,0.929,0.952,0.952,1.025,0.895,0.895,1.012,1.025,1.025,0.964,0.964,0.929,0.929,1.051,1.051,0.964,0.964,0.929,0.929,0.917,0.917,0.94,0.94,0.884,0.952,0.952,0.862,0.862,0.976,0.976,0.976,0.917,0.917,0.917,0.884,0.884,0.884,0.895,0.895,0.62,0.612,0.588,0.588,0.596,0.612,0.596,0.612,0.543,0.558,0.565,0.565,0.596,0.62,0.55,0.543,0.528,0.58,0.55,0.55,0.565,0.588,0.588,0.588,0.565,0.565,0.565,0.565,0.565,0.17,0.165,0.182,0.137,0.165,0.2,0.2,0.084
LOBU02000007|Amycolatopsis|OKA09424.1|_A3|Bht|A6,1.104,1.09,1.077,1.146,1.174,1.174,1.189,1.09,1.118,1.204,1.204,1.189,1.189,1.174,1.174,1.118,1.132,1.204,1.174,1.064,1.051,1.051,1.146,1.118,1.118,1.118,1.051,1.051,1.025,1.025,1.064,1.09,1.104,1.118,1.118,1.012,1.064,1.077,1.025,1.064,0.976,1.051,1.012,1.012,1.064,1.038,1,1.012,1.025,1.025,0.917,0.917,0.952,1,0.94,0.94,0.906,0.952,0.952,0.94,0.917,0.952,0.952,0.94,0.873,0.873,0.841,0.917,0.873,0.94,0.917,0.929,0.952,0.873,0.873,0.906,0.873,0.895,0.895,1,0.976,0.964,0.964,0.952,0.988,0.952,0.952,0.952,0.952,0.873,0.862,0.988,0.976,0.976,1.012,0.906,0.952,0.952,0.952,0.851,0.851,0.988,1.051,1.051,0.988,0.988,0.964,0.964,1.051,1.051,0.94,0.94,0.952,0.929,0.884,0.884,0.917,0.917,0.929,0.976,0.976,0.81,0.81,0.873,0.873,0.873,0.929,0.929,0.929,0.906,0.906,0.906,0.917,0.917,0.714,0.714,0.705,0.705,0.714,0.705,0.705,0.723,0.636,0.679,0.688,0.688,0.714,0.742,0.588,0.612,0.596,0.628,0.653,0.653,0.653,0.645,0.662,0.662,0.628,0.628,0.628,0.62,0.62,0.261,0.261,0.246,0.241,0.276,0.102,0.102,0.145,0.2
AOHO01000074|Amycolatopsis|EME52989.1|_A3|Bht|A6,1.118,1.118,1.132,1.16,1.189,1.189,1.219,1.118,1.146,1.204,1.204,1.219,1.204,1.174,1.174,1.132,1.146,1.219,1.189,1.051,1.038,1.038,1.16,1.118,1.064,1.077,1.038,1.038,1,1.051,1.038,1.104,1.09,1.09,1.09,1.012,1,1.051,1,1.064,0.976,1.038,1,1,1.051,1.038,1.038,1.077,1.064,1.064,0.964,0.976,1.012,1,0.917,0.917,0.917,0.988,1,0.988,0.94,1,1,0.988,0.906,0.906,0.895,0.964,0.917,0.988,0.964,0.964,1,0.906,0.906,0.929,0.906,0.929,0.94,1.025,0.976,1.012,1.012,0.952,1.038,0.976,0.976,0.976,0.952,0.895,0.862,1.012,1,1,1.038,0.94,0.94,0.94,0.988,0.884,0.884,1.051,1.104,1.104,0.976,0.976,1,1,1.051,1.051,0.988,0.988,0.94,0.94,0.884,0.884,0.952,0.952,0.94,0.976,0.976,0.873,0.873,0.884,0.884,0.884,0.976,0.976,0.976,0.929,0.929,0.929,0.94,0.94,0.714,0.705,0.67,0.67,0.679,0.705,0.696,0.714,0.62,0.662,0.679,0.679,0.696,0.714,0.612,0.628,0.612,0.636,0.645,0.645,0.653,0.636,0.67,0.67,0.628,0.628,0.628,0.62,0.62,0.256,0.261,0.241,0.232,0.251,0.11,0.11,0.153,0.196,0.052
Vancomycin|BGC0000455.1|AEI58866.1|vcm3_A3|Bht|A6,1.104,1.118,1.104,1.16,1.189,1.189,1.219,1.118,1.146,1.204,1.204,1.204,1.204,1.189,1.189,1.132,1.146,1.219,1.189,1.077,1.051,1.051,1.174,1.104,1.077,1.077,1.038,1.038,1.012,1.038,1.051,1.09,1.077,1.077,1.077,1,1.012,1.064,1.012,1.077,0.976,1.038,1.012,1.012,1.064,1.025,1,1.064,1.051,1.051,0.952,0.964,1,1.012,0.94,0.94,0.94,1,1,0.988,0.94,1.012,1.012,1,0.906,0.906,0.906,0.976,0.917,1,0.976,0.976,1.012,0.917,0.917,0.94,0.917,0.929,0.952,1,0.964,1,1,0.952,1.025,0.976,0.976,0.964,0.94,0.884,0.873,0.988,0.988,0.988,1.038,0.929,0.929,0.929,0.976,0.884,0.884,1.038,1.104,1.104,0.976,0.976,1.012,1.012,1.051,1.051,0.976,0.976,0.976,0.976,0.895,0.895,0.952,0.952,0.952,1.012,1.012,0.873,0.873,0.895,0.895,0.895,1,1,1,0.952,0.952,0.952,0.952,0.952,0.723,0.714,0.67,0.67,0.688,0.696,0.696,0.714,0.628,0.662,0.67,0.67,0.696,0.714,0.604,0.62,0.604,0.62,0.645,0.645,0.653,0.645,0.67,0.67,0.636,0.636,0.636,0.628,0.628,0.266,0.271,0.251,0.237,0.256,0.113,0.113,0.161,0.204,0.052,0.016
Balhimycin|BGC0000311.1|CAC48361.1|bpsB_A3|Bht|A6,1.104,1.077,1.064,1.118,1.146,1.146,1.189,1.09,1.09,1.189,1.189,1.189,1.204,1.146,1.146,1.104,1.146,1.234,1.189,1.038,1.038,1.038,1.132,1.132,1.051,1.132,1.077,1.077,1.038,1.064,1.064,1.09,1.118,1.104,1.104,1.025,1.051,1.064,1.051,1.064,0.988,1.051,1.025,1.025,1,1.025,1.051,0.976,0.976,0.976,0.976,0.964,1.012,1.012,0.94,0.94,0.917,1,0.952,0.94,0.873,0.988,0.988,0.976,0.895,0.895,0.862,0.964,0.94,0.952,0.94,0.929,1,0.906,0.906,0.884,0.851,0.906,0.929,0.964,0.964,0.988,0.988,0.929,0.964,0.94,0.94,0.964,0.94,0.841,0.841,0.964,0.964,0.964,1.025,0.929,0.929,0.929,0.952,0.862,0.862,0.988,1.025,1.025,0.976,0.976,1.012,1.012,1.09,1.09,1,1,0.964,0.952,0.917,0.917,0.94,0.94,0.952,0.964,0.964,0.851,0.851,0.917,0.917,0.917,1,1,1,0.94,0.94,0.94,0.929,0.929,0.662,0.653,0.653,0.653,0.67,0.67,0.645,0.662,0.612,0.612,0.636,0.636,0.653,0.679,0.565,0.588,0.573,0.604,0.612,0.612,0.58,0.612,0.596,0.596,0.573,0.573,0.573,0.62,0.62,0.204,0.209,0.218,0.165,0.196,0.121,0.121,0.102,0.141,0.087,0.084,0.091
KC688274|Streptomyces|AGO98985.1|_A3|Bht|A6,1.104,1.09,1.064,1.118,1.146,1.146,1.174,1.132,1.104,1.174,1.174,1.189,1.204,1.132,1.132,1.132,1.146,1.234,1.189,1.064,1.025,1.025,1.16,1.234,1.174,1.219,1.132,1.132,1.104,1.146,1.174,1.174,1.189,1.146,1.146,1.104,1.146,1.132,1.118,1.174,1.077,1.16,1.118,1.118,1.118,1.064,1.051,1.051,1.051,1.051,0.976,1,1.012,1.051,0.952,0.952,1,1.038,1,0.988,0.94,1.038,1.038,1.012,0.94,0.94,0.917,0.988,0.929,0.988,0.988,1,1.038,0.929,0.929,0.94,0.917,0.952,0.976,1.038,1.012,1.051,1.051,1,1.051,1.012,1.012,1.038,1,0.964,0.917,1.064,1.038,1.038,1.051,1.012,0.964,0.964,1,0.94,0.94,1.064,1.051,1.051,1.012,1.012,1.064,1.064,1.118,1.118,1.025,1.025,1,1,0.906,0.906,0.952,0.952,0.952,1,1,0.895,0.895,0.94,0.94,0.94,0.988,0.988,0.988,0.94,0.94,0.94,0.917,0.917,0.688,0.679,0.662,0.662,0.662,0.696,0.67,0.688,0.612,0.628,0.662,0.662,0.67,0.688,0.604,0.604,0.596,0.612,0.612,0.612,0.636,0.612,0.645,0.645,0.596,0.596,0.596,0.596,0.596,0.237,0.232,0.218,0.209,0.227,0.125,0.125,0.133,0.17,0.11,0.106,0.11,0.11
